id,symbol,date,open,low,high,close,volume
15526438,SPY,2024-08-01 08:30:00,545.05,541.82,545.05,542.30,7076005
15526437,SPY,2024-08-01 09:30:00,542.30,539.82,542.86,540.26,8732995
15526436,SPY,2024-08-01 10:30:00,540.24,539.43,541.70,541.47,7814456
15526435,SPY,2024-08-01 11:30:00,541.46,539.79,543.47,540.58,20739164
15526434,SPY,2024-08-02 05:30:00,535.75,529.59,536.99,530.48,16131670
15526433,SPY,2024-08-02 06:30:00,530.50,528.60,531.50,529.42,11037104
15526432,SPY,2024-08-02 07:30:00,529.43,529.20,533.21,532.72,10348117
15526431,SPY,2024-08-02 08:30:00,532.70,530.51,533.52,530.58,6167233
15526430,SPY,2024-08-02 09:30:00,530.57,529.54,531.78,531.75,5934159
15526429,SPY,2024-08-02 10:30:00,531.73,530.63,532.62,532.32,6697558
15526428,SPY,2024-08-02 11:30:00,532.35,530.52,533.17,532.40,19156173
15526427,SPY,2024-08-05 05:30:00,511.64,510.27,520.93,514.64,35966315
15526426,SPY,2024-08-05 06:30:00,514.65,514.62,521.00,519.68,13547488
15526425,SPY,2024-08-05 07:30:00,519.67,519.10,523.58,523.57,10599708
15526424,SPY,2024-08-05 08:30:00,523.55,518.25,523.55,519.66,10033725
15526423,SPY,2024-08-05 09:30:00,519.64,517.73,520.88,518.95,7924808
15526422,SPY,2024-08-05 10:30:00,518.91,515.31,519.40,516.43,11457170
15526421,SPY,2024-08-05 11:30:00,516.45,514.88,520.57,519.45,38753799
15526420,SPY,2024-08-06 05:30:00,519.22,517.87,524.29,522.93,15349000
15526419,SPY,2024-08-06 06:30:00,523.00,522.15,526.51,522.42,8529656
15526418,SPY,2024-08-06 07:30:00,522.46,522.41,526.96,525.98,5735753
15526417,SPY,2024-08-06 08:30:00,526.02,525.51,528.16,527.85,5165275
15526416,SPY,2024-08-06 09:30:00,527.88,526.90,528.91,528.89,6680222
15526415,SPY,2024-08-06 10:30:00,528.90,525.01,529.75,526.72,9526844
15526414,SPY,2024-08-06 11:30:00,526.75,521.22,527.03,522.50,28259532
15526413,SPY,2024-08-07 05:30:00,528.47,527.94,531.59,528.75,10780762
15526412,SPY,2024-08-07 06:30:00,528.78,528.46,531.15,529.51,5690499
15526411,SPY,2024-08-07 07:30:00,529.55,525.82,530.00,527.66,5300336
15526410,SPY,2024-08-07 08:30:00,527.66,522.29,527.82,523.65,7464716
15526409,SPY,2024-08-07 09:30:00,523.64,519.43,524.99,520.66,9642084
15526408,SPY,2024-08-07 10:30:00,520.65,518.83,522.10,521.07,9049020
15526407,SPY,2024-08-07 11:30:00,521.04,517.00,522.96,517.40,17147767
15526406,SPY,2024-08-08 05:30:00,523.91,521.84,527.99,527.87,11615008
15526405,SPY,2024-08-08 06:30:00,527.82,526.41,528.48,527.82,6216343
15526404,SPY,2024-08-08 07:30:00,527.81,526.85,529.02,528.39,4473111
15526403,SPY,2024-08-08 08:30:00,528.40,526.65,529.98,529.95,5635575
15526402,SPY,2024-08-08 09:30:00,529.96,529.69,531.29,530.35,5416068
15526401,SPY,2024-08-08 10:30:00,530.36,529.03,530.91,529.31,5697455
15526400,SPY,2024-08-08 11:30:00,529.32,528.20,531.82,531.15,17538634
15526399,SPY,2024-08-09 05:30:00,529.81,528.56,531.81,530.61,8352395
15526398,SPY,2024-08-09 06:30:00,530.65,529.38,532.65,530.84,5228244
15526397,SPY,2024-08-09 07:30:00,530.90,529.80,531.84,530.30,3891299
15526396,SPY,2024-08-09 08:30:00,530.29,530.23,534.14,534.12,3715471
15526395,SPY,2024-08-09 09:30:00,534.13,531.69,534.51,532.02,4963462
15526394,SPY,2024-08-09 10:30:00,532.01,531.47,533.16,532.73,4651995
15526393,SPY,2024-08-09 11:30:00,532.74,532.06,533.41,532.57,9837472
15526392,SPY,2024-08-12 05:30:00,534.21,530.95,534.73,534.19,8051383
15526391,SPY,2024-08-12 06:30:00,534.18,531.86,535.73,532.89,5825967
15526390,SPY,2024-08-12 07:30:00,532.86,532.13,535.15,534.08,4615625
15526389,SPY,2024-08-12 08:30:00,534.07,532.10,534.56,533.44,3206537
15526388,SPY,2024-08-12 09:30:00,533.44,531.76,533.87,532.64,3317444
15526387,SPY,2024-08-12 10:30:00,532.62,532.36,533.26,532.63,4464016
15526386,SPY,2024-08-12 11:30:00,532.65,531.77,533.51,532.94,10584333
15526385,SPY,2024-08-13 05:30:00,536.53,536.28,538.45,537.48,8530877
15526384,SPY,2024-08-13 06:30:00,537.46,536.33,538.98,538.68,4940009
15526383,SPY,2024-08-13 07:30:00,538.68,538.51,540.17,539.69,4125978
15526382,SPY,2024-08-13 08:30:00,539.70,539.27,541.12,540.75,3943782
15526381,SPY,2024-08-13 09:30:00,540.75,539.48,541.03,540.92,3740809
15526380,SPY,2024-08-13 10:30:00,540.92,540.61,541.69,541.21,5081234
15526379,SPY,2024-08-13 11:30:00,541.20,540.94,542.28,541.63,14127323
15526378,SPY,2024-08-14 05:30:00,542.85,540.84,543.27,541.87,7012760
15526377,SPY,2024-08-14 06:30:00,541.89,540.12,543.17,543.16,4021598
15526376,SPY,2024-08-14 07:30:00,543.20,542.14,544.96,542.65,5234095
15526375,SPY,2024-08-14 08:30:00,542.65,541.80,543.55,543.22,3052485
15526374,SPY,2024-08-14 09:30:00,543.16,542.63,543.62,543.38,2621157
15526373,SPY,2024-08-14 10:30:00,543.35,542.85,544.35,543.11,4281676
15526372,SPY,2024-08-14 11:30:00,543.11,542.75,544.75,544.54,12903965
15526371,SPY,2024-08-15 05:30:00,549.50,548.88,550.67,550.40,10359278
15526370,SPY,2024-08-15 06:30:00,550.40,550.36,551.89,551.39,6066425
15526369,SPY,2024-08-15 07:30:00,551.39,551.28,552.71,552.58,4413868
15526368,SPY,2024-08-15 08:30:00,552.58,551.26,552.62,552.05,3837621
15526367,SPY,2024-08-15 09:30:00,552.04,552.03,552.92,552.80,4249055
15526366,SPY,2024-08-15 10:30:00,552.81,552.45,553.18,553.07,6283735
15526365,SPY,2024-08-15 11:30:00,553.07,551.91,553.36,553.19,21066672
15526364,SPY,2024-08-16 05:30:00,551.42,551.26,553.62,552.97,5995358
15526363,SPY,2024-08-16 06:30:00,552.94,551.65,553.16,552.68,8117936
15526362,SPY,2024-08-16 07:30:00,552.68,552.47,554.16,553.90,3677852
15526361,SPY,2024-08-16 08:30:00,553.90,553.77,555.02,554.59,4499341
15526360,SPY,2024-08-16 09:30:00,554.59,553.81,554.86,554.29,4087038
15526359,SPY,2024-08-16 10:30:00,554.29,553.90,554.73,554.10,3034019
15526358,SPY,2024-08-16 11:30:00,554.10,553.55,554.65,554.49,11517577
15526357,SPY,2024-08-19 05:30:00,554.73,553.86,555.68,555.36,5733970
15526356,SPY,2024-08-19 06:30:00,555.36,555.27,556.75,556.52,3461446
15526355,SPY,2024-08-19 07:30:00,556.51,555.78,556.96,556.77,3258162
15526354,SPY,2024-08-19 08:30:00,556.77,556.50,557.47,557.12,2728262
15526353,SPY,2024-08-19 09:30:00,557.13,556.89,557.76,557.70,3245420
15526352,SPY,2024-08-19 10:30:00,557.70,557.69,558.48,558.20,4171134
15526351,SPY,2024-08-19 11:30:00,558.20,557.94,559.64,559.09,13630260
15526350,SPY,2024-08-20 05:30:00,559.15,558.79,560.84,559.11,6949492
15526349,SPY,2024-08-20 06:30:00,559.10,557.88,559.23,557.97,4728614
15526348,SPY,2024-08-20 07:30:00,557.96,557.84,559.43,558.59,3124266
15526347,SPY,2024-08-20 08:30:00,558.58,557.33,558.75,558.18,2369223
15526346,SPY,2024-08-20 09:30:00,558.17,557.69,559.74,559.41,3198685
15526345,SPY,2024-08-20 10:30:00,559.39,558.64,559.48,558.68,3088919
15526344,SPY,2024-08-20 11:30:00,558.67,558.40,559.17,558.92,7539339
15526343,SPY,2024-08-21 05:30:00,559.77,559.02,560.85,560.16,5823039
15526342,SPY,2024-08-21 06:30:00,560.18,558.55,562.11,560.00,5958933
15526341,SPY,2024-08-21 07:30:00,559.99,557.99,560.18,559.43,3564941
15526340,SPY,2024-08-21 08:30:00,559.43,559.35,560.37,560.02,2118671
15526339,SPY,2024-08-21 09:30:00,560.02,559.88,561.27,561.25,2777541
15526338,SPY,2024-08-21 10:30:00,561.25,559.22,561.71,560.10,5572856
15526337,SPY,2024-08-21 11:30:00,560.08,559.75,561.07,560.71,13588020
15526336,SPY,2024-08-22 05:30:00,562.56,560.53,563.18,561.11,7122484
15526335,SPY,2024-08-22 06:30:00,561.10,559.04,561.25,559.17,3373390
15526334,SPY,2024-08-22 07:30:00,559.16,557.06,559.92,559.68,5968259
15526333,SPY,2024-08-22 08:30:00,559.68,556.89,560.07,557.48,5683975
15526332,SPY,2024-08-22 09:30:00,557.49,555.24,557.63,557.05,5036747
15526331,SPY,2024-08-22 10:30:00,557.04,555.55,557.30,555.78,4432249
15526330,SPY,2024-08-22 11:30:00,555.83,554.98,556.66,556.55,20823188
15526329,SPY,2024-08-23 05:30:00,559.53,558.83,563.09,562.69,10395735
15526328,SPY,2024-08-23 06:30:00,562.71,558.35,562.85,561.65,8056288
15526327,SPY,2024-08-23 07:30:00,561.66,558.01,562.50,558.56,5100542
15526326,SPY,2024-08-23 08:30:00,558.59,557.29,560.43,560.27,3424341
15526325,SPY,2024-08-23 09:30:00,560.27,560.16,561.02,560.86,3169505
15526324,SPY,2024-08-23 10:30:00,560.86,560.16,562.27,562.17,4040560
15526323,SPY,2024-08-23 11:30:00,562.17,560.71,562.68,562.31,12758802
15526322,SPY,2024-08-26 05:30:00,563.18,561.50,563.91,561.90,7478123
15526321,SPY,2024-08-26 06:30:00,561.90,560.16,561.92,560.64,4042635
15526320,SPY,2024-08-26 07:30:00,560.63,559.72,561.23,561.15,2939958
15526319,SPY,2024-08-26 08:30:00,561.18,560.84,561.71,560.96,2268280
15526318,SPY,2024-08-26 09:30:00,560.96,559.05,561.10,560.26,3461878
15526317,SPY,2024-08-26 10:30:00,560.24,560.02,560.91,560.45,3045568
15526316,SPY,2024-08-26 11:30:00,560.45,559.85,560.83,560.21,9281652
15526315,SPY,2024-08-27 05:30:00,559.49,558.32,561.13,561.08,6167976
15526314,SPY,2024-08-27 06:30:00,561.04,560.75,562.05,560.79,4020822
15526313,SPY,2024-08-27 07:30:00,560.78,559.81,561.19,560.82,2939138
15526312,SPY,2024-08-27 08:30:00,560.78,559.85,561.87,561.79,3868226
15526311,SPY,2024-08-27 09:30:00,561.80,561.38,562.06,561.78,2122653
15526310,SPY,2024-08-27 10:30:00,561.77,561.15,561.86,561.52,2966298
15526309,SPY,2024-08-27 11:30:00,561.51,561.13,561.85,561.65,7924335
15526308,SPY,2024-08-28 05:30:00,561.21,560.41,561.65,561.11,3398138
15526307,SPY,2024-08-28 06:30:00,561.09,557.70,561.31,558.31,4406742
15526306,SPY,2024-08-28 07:30:00,558.32,556.89,558.66,557.50,4169409
15526305,SPY,2024-08-28 08:30:00,557.51,557.31,558.87,557.95,2193792
15526304,SPY,2024-08-28 09:30:00,557.97,555.04,558.30,555.74,4363221
15526303,SPY,2024-08-28 10:30:00,555.73,555.50,558.78,558.55,4960129
15526302,SPY,2024-08-28 11:30:00,558.55,554.87,559.36,556.31,13997850
15526301,SPY,2024-08-29 05:30:00,560.31,559.37,561.95,561.71,7322581
15526300,SPY,2024-08-29 06:30:00,561.74,561.47,563.19,562.12,3930850
15526299,SPY,2024-08-29 07:30:00,562.13,561.92,563.54,563.28,2772998
15526298,SPY,2024-08-29 08:30:00,563.27,562.15,563.68,562.47,2452754
15526297,SPY,2024-08-29 09:30:00,562.46,560.35,562.89,560.58,3033242
15526296,SPY,2024-08-29 10:30:00,560.56,557.18,560.56,559.13,6833565
15526295,SPY,2024-08-29 11:30:00,559.11,557.69,559.95,559.30,9682147
15526294,SPY,2024-08-30 05:30:00,560.77,560.41,562.25,561.28,5832846
15526293,SPY,2024-08-30 06:30:00,561.28,559.07,562.17,559.19,4213676
15526292,SPY,2024-08-30 07:30:00,559.18,558.00,559.67,558.11,4471970
15526291,SPY,2024-08-30 08:30:00,558.07,557.14,559.84,558.91,3234506
15526290,SPY,2024-08-30 09:30:00,558.91,558.60,560.07,559.67,3782008
15526289,SPY,2024-08-30 10:30:00,559.70,559.63,561.96,561.82,7871723
15526288,SPY,2024-08-30 11:30:00,561.83,561.21,564.20,563.65,24662765
15526287,SPY,2024-09-03 05:30:00,560.47,556.32,560.81,557.19,11527071
15526286,SPY,2024-09-03 06:30:00,557.18,555.10,557.18,556.38,6437616
15526285,SPY,2024-09-03 07:30:00,556.39,555.21,556.99,555.65,3801353
15526284,SPY,2024-09-03 08:30:00,555.65,554.68,555.87,555.67,3189842
15526283,SPY,2024-09-03 09:30:00,555.67,552.94,556.98,553.04,6054832
15526282,SPY,2024-09-03 10:30:00,553.04,552.31,553.82,552.53,6567171
15526281,SPY,2024-09-03 11:30:00,552.53,549.51,552.76,551.24,19568308
15526280,SPY,2024-09-04 05:30:00,550.20,550.03,552.78,552.49,9696803
15526279,SPY,2024-09-04 06:30:00,552.49,552.09,554.43,552.14,6740874
15526278,SPY,2024-09-04 07:30:00,552.13,551.07,552.42,552.12,3660349
15526277,SPY,2024-09-04 08:30:00,552.11,551.04,553.09,551.22,2745291
15526276,SPY,2024-09-04 09:30:00,551.20,550.58,551.65,551.36,3506127
15526275,SPY,2024-09-04 10:30:00,551.35,549.46,551.74,550.72,4725784
15526274,SPY,2024-09-04 11:30:00,550.73,549.64,551.96,550.55,12999186
15526273,SPY,2024-09-05 05:30:00,550.89,550.65,553.80,552.97,7514642
15526272,SPY,2024-09-05 06:30:00,552.97,547.82,553.55,547.92,5636068
15526271,SPY,2024-09-05 07:30:00,547.92,547.10,548.62,548.56,5165776
15526270,SPY,2024-09-05 08:30:00,548.55,547.75,551.15,547.82,2773584
15526269,SPY,2024-09-05 09:30:00,547.73,547.73,550.93,550.00,3779195
15526268,SPY,2024-09-05 10:30:00,549.99,548.14,551.18,549.28,3805107
15526267,SPY,2024-09-05 11:30:00,549.31,548.04,550.32,549.22,13064306
15526266,SPY,2024-09-06 05:30:00,549.94,544.64,551.60,544.70,9885259
15526265,SPY,2024-09-06 06:30:00,544.69,540.96,545.51,541.50,13438287
15526264,SPY,2024-09-06 07:30:00,541.49,539.84,542.65,539.90,5437337
15526263,SPY,2024-09-06 08:30:00,539.91,539.66,542.00,540.83,4438802
15526262,SPY,2024-09-06 09:30:00,540.83,539.44,541.05,539.99,3677746
15526261,SPY,2024-09-06 10:30:00,540.00,539.55,541.88,541.33,6888227
15526260,SPY,2024-09-06 11:30:00,541.33,538.70,542.91,538.72,20058648
15526259,SPY,2024-09-09 05:30:00,544.65,544.06,546.39,544.73,7793915
15526258,SPY,2024-09-09 06:30:00,544.72,542.68,544.77,544.20,4260645
15526257,SPY,2024-09-09 07:30:00,544.23,544.14,547.00,546.89,4358934
15526256,SPY,2024-09-09 08:30:00,546.90,546.77,547.71,547.33,3101132
15526255,SPY,2024-09-09 09:30:00,547.32,544.90,547.33,544.97,3848342
15526254,SPY,2024-09-09 10:30:00,544.96,544.18,545.63,545.59,4449438
15526253,SPY,2024-09-09 11:30:00,545.58,544.98,547.40,547.38,8331809
15526252,SPY,2024-09-10 05:30:00,548.36,545.55,548.66,547.08,6907701
15526251,SPY,2024-09-10 06:30:00,547.09,545.66,547.70,547.45,3297609
15526250,SPY,2024-09-10 07:30:00,547.45,543.38,547.73,544.29,4508927
15526249,SPY,2024-09-10 08:30:00,544.27,544.11,546.96,546.36,4122096
15526248,SPY,2024-09-10 09:30:00,546.36,546.29,547.95,547.88,3867333
15526247,SPY,2024-09-10 10:30:00,547.89,547.83,548.79,548.76,4555522
15526246,SPY,2024-09-10 11:30:00,548.77,548.14,549.15,548.22,7141820
15526245,SPY,2024-09-11 05:30:00,548.70,541.14,548.76,541.24,12444301
15526244,SPY,2024-09-11 06:30:00,541.24,539.96,542.90,542.43,9908355
15526243,SPY,2024-09-11 07:30:00,542.43,542.31,546.82,546.78,7708580
15526242,SPY,2024-09-11 08:30:00,546.78,546.51,549.19,548.89,5753289
15526241,SPY,2024-09-11 09:30:00,548.90,548.82,551.14,551.01,6418684
15526240,SPY,2024-09-11 10:30:00,551.00,550.98,553.41,553.33,9361621
15526239,SPY,2024-09-11 11:30:00,553.33,552.08,555.36,554.42,20333779
15526238,SPY,2024-09-12 05:30:00,555.01,552.74,556.00,555.80,8165503
15526237,SPY,2024-09-12 06:30:00,555.82,554.06,556.64,554.93,5909908
15526236,SPY,2024-09-12 07:30:00,554.96,554.20,555.54,555.38,3889454
15526235,SPY,2024-09-12 08:30:00,555.40,555.00,558.09,557.84,4826515
15526234,SPY,2024-09-12 09:30:00,557.86,557.68,559.37,559.09,5530304
15526233,SPY,2024-09-12 10:30:00,559.08,556.54,559.40,558.76,6160372
15526232,SPY,2024-09-12 11:30:00,558.76,558.00,559.22,558.68,14292383
15526231,SPY,2024-09-13 05:30:00,559.71,559.45,562.36,561.12,6901033
15526230,SPY,2024-09-13 06:30:00,561.11,560.27,562.57,561.85,4822288
15526229,SPY,2024-09-13 07:30:00,561.88,561.52,562.94,561.57,3649402
15526228,SPY,2024-09-13 08:30:00,561.57,561.33,562.81,562.76,2918671
15526227,SPY,2024-09-13 09:30:00,562.73,561.27,563.03,561.41,3944951
15526226,SPY,2024-09-13 10:30:00,561.41,561.02,561.97,561.80,3725673
15526225,SPY,2024-09-13 11:30:00,561.80,561.26,562.34,561.95,10534023
18378293,SPY,2024-09-16 05:30:00,561.74,560.82,562.92,561.48,6404635
18378292,SPY,2024-09-16 06:30:00,561.46,559.90,561.54,560.83,5141916
18378291,SPY,2024-09-16 07:30:00,560.82,560.34,561.42,561.39,3354665
18378290,SPY,2024-09-16 08:30:00,561.38,560.79,561.91,561.72,3311524
18378289,SPY,2024-09-16 09:30:00,561.71,561.61,562.60,562.55,3519939
18378288,SPY,2024-09-16 10:30:00,562.54,561.84,562.72,562.26,4598383
18378287,SPY,2024-09-16 11:30:00,562.25,562.15,563.11,562.59,8538422
18378286,SPY,2024-09-17 05:30:00,565.10,564.07,566.25,565.95,6888805
18378285,SPY,2024-09-17 06:30:00,565.95,564.65,566.58,565.14,5904666
18378284,SPY,2024-09-17 07:30:00,565.15,562.90,565.34,563.74,6491692
18378283,SPY,2024-09-17 08:30:00,563.74,560.98,563.74,562.72,4784559
18378282,SPY,2024-09-17 09:30:00,562.74,560.79,563.18,562.63,3715710
18378281,SPY,2024-09-17 10:30:00,562.62,561.33,562.89,562.18,4587153
18378280,SPY,2024-09-17 11:30:00,562.17,561.72,563.50,563.43,11376392
18378279,SPY,2024-09-18 05:30:00,563.74,562.13,563.93,563.13,5221947
18378278,SPY,2024-09-18 06:30:00,563.12,562.25,563.35,562.76,2987055
18378277,SPY,2024-09-18 07:30:00,562.75,561.34,563.07,563.00,4069118
18378276,SPY,2024-09-18 08:30:00,563.02,562.81,563.73,563.72,3234798
18378275,SPY,2024-09-18 09:30:00,563.71,561.80,568.69,565.90,14059811
18378274,SPY,2024-09-18 10:30:00,565.93,561.61,566.98,564.94,13819181
18378273,SPY,2024-09-18 11:30:00,564.94,560.83,565.53,562.56,11780738
18378272,SPY,2024-09-19 05:30:00,571.01,568.08,571.38,571.35,13407452
18378271,SPY,2024-09-19 06:30:00,571.33,569.43,571.89,570.90,9603287
18378270,SPY,2024-09-19 07:30:00,570.90,570.05,571.82,571.68,4511528
18378269,SPY,2024-09-19 08:30:00,571.67,571.19,572.09,571.86,5659459
18378268,SPY,2024-09-19 09:30:00,571.86,570.89,572.88,572.00,6346195
18378267,SPY,2024-09-19 10:30:00,572.00,570.67,572.25,571.17,8443074
18378266,SPY,2024-09-19 11:30:00,571.17,570.35,571.78,570.77,21502574
18378265,SPY,2024-09-20 05:30:00,567.84,566.41,568.50,567.22,8237581
18378264,SPY,2024-09-20 06:30:00,567.23,565.17,567.76,565.99,17472027
18378263,SPY,2024-09-20 07:30:00,565.98,565.71,568.00,567.95,4603160
18378262,SPY,2024-09-20 08:30:00,567.91,567.67,568.53,568.22,5486584
18378261,SPY,2024-09-20 09:30:00,568.23,566.41,568.65,566.62,6995436
18378260,SPY,2024-09-20 10:30:00,566.60,566.09,568.69,568.24,7136430
18378259,SPY,2024-09-20 11:30:00,568.24,567.26,569.31,567.41,22049302
18378258,SPY,2024-09-23 05:30:00,569.34,568.25,570.33,569.79,6111199
18378257,SPY,2024-09-23 06:30:00,569.80,568.73,570.09,569.74,3465763
18378256,SPY,2024-09-23 07:30:00,569.74,568.36,570.15,568.94,2894432
18378255,SPY,2024-09-23 08:30:00,568.94,568.10,569.20,568.78,3918943
18378254,SPY,2024-09-23 09:30:00,568.78,568.58,569.50,569.24,2458499
18378253,SPY,2024-09-23 10:30:00,569.28,569.05,569.59,569.51,4176964
18378252,SPY,2024-09-23 11:30:00,569.51,569.13,569.91,569.33,15273966
18378251,SPY,2024-09-24 05:30:00,570.48,567.71,570.55,568.28,7473672
18378250,SPY,2024-09-24 06:30:00,568.28,567.60,570.07,569.85,4363304
18378249,SPY,2024-09-24 07:30:00,569.87,569.73,571.07,570.51,4671721
18378248,SPY,2024-09-24 08:30:00,570.50,570.27,571.20,570.61,3121409
18378247,SPY,2024-09-24 09:30:00,570.61,570.07,571.01,570.23,2225095
18378246,SPY,2024-09-24 10:30:00,570.25,569.43,570.75,570.64,4698989
18378245,SPY,2024-09-24 11:30:00,570.64,570.38,571.36,571.27,16379544
18378244,SPY,2024-09-25 05:30:00,571.14,570.86,571.89,571.10,6923074
18378243,SPY,2024-09-25 06:30:00,571.10,570.60,571.42,570.77,3736058
18378242,SPY,2024-09-25 07:30:00,570.75,570.26,571.25,570.64,3892711
18378241,SPY,2024-09-25 08:30:00,570.63,569.10,570.64,569.75,4085129
18378240,SPY,2024-09-25 09:30:00,569.72,568.91,570.38,570.20,4094106
18378239,SPY,2024-09-25 10:30:00,570.17,569.70,570.28,569.87,3041810
18378238,SPY,2024-09-25 11:30:00,569.84,569.33,570.50,570.28,10262563
18378237,SPY,2024-09-26 05:30:00,574.38,572.43,574.71,572.62,7860923
18378236,SPY,2024-09-26 06:30:00,572.62,570.90,573.44,571.34,6367429
18378235,SPY,2024-09-26 07:30:00,571.28,570.98,572.57,571.25,3544705
18378234,SPY,2024-09-26 08:30:00,571.24,569.90,571.43,571.09,4450097
18378233,SPY,2024-09-26 09:30:00,571.10,571.07,572.73,572.42,6070461
18378232,SPY,2024-09-26 10:30:00,572.41,571.94,572.47,572.12,4260793
18378231,SPY,2024-09-26 11:30:00,572.12,571.82,572.75,572.36,12868103
18378230,SPY,2024-09-27 05:30:00,573.39,572.64,574.22,573.85,7064214
18378229,SPY,2024-09-27 06:30:00,573.86,572.92,573.95,573.28,3838377
18378228,SPY,2024-09-27 07:30:00,573.30,571.85,573.31,572.23,3588117
18378227,SPY,2024-09-27 08:30:00,572.23,571.75,572.71,571.78,2859981
18378226,SPY,2024-09-27 09:30:00,571.77,571.18,572.65,571.21,3211886
18378225,SPY,2024-09-27 10:30:00,571.21,570.42,572.39,571.98,5719589
18378224,SPY,2024-09-27 11:30:00,571.97,571.01,572.11,571.24,13142413
18378223,SPY,2024-09-30 05:30:00,570.42,570.25,571.49,570.92,4500889
18378222,SPY,2024-09-30 06:30:00,570.91,570.87,571.76,571.63,3386658
18378221,SPY,2024-09-30 07:30:00,571.63,570.73,572.26,571.88,6753153
18378220,SPY,2024-09-30 08:30:00,571.87,570.91,571.96,571.07,2463046
18378219,SPY,2024-09-30 09:30:00,571.04,568.08,571.71,569.29,6937009
18378218,SPY,2024-09-30 10:30:00,569.29,568.73,571.18,570.89,8094339
18378217,SPY,2024-09-30 11:30:00,570.90,570.80,574.38,573.71,26377903
18378216,SPY,2024-10-01 05:30:00,573.40,566.77,573.46,567.46,16538935
18378215,SPY,2024-10-01 06:30:00,567.48,566.00,568.79,567.92,9037601
18378214,SPY,2024-10-01 07:30:00,567.91,567.66,574.06,568.77,8894710
18378213,SPY,2024-10-01 08:30:00,568.76,566.27,568.90,566.44,9651658
18378212,SPY,2024-10-01 09:30:00,566.44,566.27,570.70,570.48,8544815
18378211,SPY,2024-10-01 10:30:00,570.49,569.58,570.93,570.26,5281076
18378210,SPY,2024-10-01 11:30:00,570.28,568.38,570.28,568.67,11760852
18378209,SPY,2024-10-02 05:30:00,567.71,565.27,568.88,568.36,8960912
18378208,SPY,2024-10-02 06:30:00,568.33,567.98,569.83,569.52,5474273
18378207,SPY,2024-10-02 07:30:00,569.54,568.82,569.90,569.49,3083929
18378206,SPY,2024-10-02 08:30:00,569.48,567.70,569.48,568.43,2935640
18378205,SPY,2024-10-02 09:30:00,568.35,567.57,569.37,568.47,2932105
18378204,SPY,2024-10-02 10:30:00,568.47,568.21,569.34,569.21,2991596
18378203,SPY,2024-10-02 11:30:00,569.22,568.64,569.55,569.52,8058881
18378202,SPY,2024-10-03 05:30:00,567.36,566.77,569.80,567.17,8313329
18378201,SPY,2024-10-03 06:30:00,567.15,566.24,568.49,567.47,4517091
18378200,SPY,2024-10-03 07:30:00,567.44,567.44,569.16,568.70,2221297
18378199,SPY,2024-10-03 08:30:00,568.71,565.49,568.71,566.47,6161457
18378198,SPY,2024-10-03 09:30:00,566.46,566.05,567.42,567.01,4699238
18378197,SPY,2024-10-03 10:30:00,566.99,566.05,567.25,566.53,3649807
18378196,SPY,2024-10-03 11:30:00,566.55,566.44,568.27,567.85,8852273
18378195,SPY,2024-10-04 05:30:00,572.35,568.35,572.71,568.83,9254547
18378194,SPY,2024-10-04 06:30:00,568.84,568.10,570.73,568.78,5098431
18378193,SPY,2024-10-04 07:30:00,568.78,568.28,570.78,569.80,3217337
18378192,SPY,2024-10-04 08:30:00,569.80,569.54,571.57,571.05,3343033
18378191,SPY,2024-10-04 09:30:00,571.05,569.58,571.55,570.79,4059946
18378190,SPY,2024-10-04 10:30:00,570.78,570.57,572.19,572.04,3645727
18378189,SPY,2024-10-04 11:30:00,572.04,571.90,573.36,572.83,10062918
18378188,SPY,2024-10-07 05:30:00,571.30,570.53,571.96,571.50,7444828
18378187,SPY,2024-10-07 06:30:00,571.51,570.62,571.78,571.65,4949998
18378186,SPY,2024-10-07 07:30:00,571.65,570.12,571.74,570.96,3066899
18378185,SPY,2024-10-07 08:30:00,570.97,570.27,571.00,570.37,2236274
18378184,SPY,2024-10-07 09:30:00,570.35,569.50,570.55,569.55,3512382
18378183,SPY,2024-10-07 10:30:00,569.54,566.63,569.54,567.88,7575935
18378182,SPY,2024-10-07 11:30:00,567.88,566.77,568.68,568.01,18619679
18378181,SPY,2024-10-08 05:30:00,570.42,569.53,571.35,570.86,7592903
18378180,SPY,2024-10-08 06:30:00,570.85,570.75,572.55,571.84,6370107
18378179,SPY,2024-10-08 07:30:00,571.85,571.40,572.33,572.03,3062778
18378178,SPY,2024-10-08 08:30:00,572.02,570.55,572.24,571.22,3002259
18378177,SPY,2024-10-08 09:30:00,571.22,571.11,572.04,571.95,1695578
18378176,SPY,2024-10-08 10:30:00,571.95,571.75,573.04,572.86,3690120
18378175,SPY,2024-10-08 11:30:00,572.86,572.71,573.78,573.00,9203682
18378174,SPY,2024-10-09 05:30:00,573.16,572.55,574.44,574.11,5196931
18378173,SPY,2024-10-09 06:30:00,574.10,573.95,575.94,575.71,4574499
18378172,SPY,2024-10-09 07:30:00,575.72,575.70,577.06,576.26,4626183
18378171,SPY,2024-10-09 08:30:00,576.26,575.56,576.61,576.48,2710973
18378170,SPY,2024-10-09 09:30:00,576.47,575.00,576.85,576.40,3166958
18378169,SPY,2024-10-09 10:30:00,576.38,575.72,576.81,576.71,3857398
18378168,SPY,2024-10-09 11:30:00,576.71,576.26,577.71,576.37,11547436
18378167,SPY,2024-10-10 05:30:00,575.77,574.56,576.65,575.95,7915243
