id,symbol,date,open,low,high,close,volume,rsi
1062963,TSLA,2024-06-10 08:30:00,175.78,174.35,176.08,174.86,5389807,36.28806588668854
1062965,TSLA,2024-06-10 07:30:00,175.98,175.3,176.24,175.76,4880631,41.72261899768559
1062967,TSLA,2024-06-10 06:30:00,176.76,175.29,176.89,175.95,7841243,42.94459341057532
1062969,TSLA,2024-06-10 05:30:00,176.06,175.62,178.57,176.75,13300207,48.305885841668
1062971,TSLA,2024-06-07 11:30:00,177.32,176.75,177.74,177.48,4295390,53.82430683592168
1062973,TSLA,2024-06-07 10:30:00,176.25,176.13,177.39,177.33,4638022,52.82772607522864
1062975,TSLA,2024-06-07 09:30:00,177.5,175.58,177.77,176.25,5976358,45.15784576298148
1062977,TSLA,2024-06-07 08:30:00,178.46,177.07,178.69,177.49,5697685,54.2770880379199
1062979,TSLA,2024-06-07 07:30:00,178.34,178.05,178.86,178.46,5874931,63.2727905619159
1062981,TSLA,2024-06-07 06:30:00,178.35,177.58,179.35,178.35,9482184,62.64084591395065
1062983,TSLA,2024-06-07 05:30:00,176.13,175.94,179.14,178.39,16238842,62.99558663850913
1062985,TSLA,2024-06-06 11:30:00,178.57,177.65,179.09,177.86,6133273,60.31560653681385
1062987,TSLA,2024-06-06 10:30:00,178.3,177.63,178.65,178.59,5898262,66.2646847998524
1062989,TSLA,2024-06-06 09:30:00,178.02,177.92,179.73,178.29,10403745,64.98740761521779
1062991,TSLA,2024-06-06 08:30:00,175.91,175.78,178.24,178.01,11637700,63.83729442575733
1062993,TSLA,2024-06-06 07:30:00,174.43,174.35,175.98,175.9,6857686,53.471508913501026
1062995,TSLA,2024-06-06 06:30:00,173.78,173.35,174.67,174.44,7315454,43.36109144295409
1062997,TSLA,2024-06-06 05:30:00,174.6,172.73,176.92,173.78,18135489,37.86824677665333
1062999,TSLA,2024-06-05 11:30:00,174.72,174.52,175.22,174.98,3964107,45.01129866952222
1063001,TSLA,2024-06-05 10:30:00,174.9,174.58,175.49,174.7,4314717,42.74323790319354
1063003,TSLA,2024-06-05 09:30:00,175.55,174.6,175.62,174.9,4620786,43.90745496961939
1063005,TSLA,2024-06-05 08:30:00,175.55,175.18,176.15,175.55,4811281,47.70835888884035
1063007,TSLA,2024-06-05 07:30:00,175.1,175.06,175.99,175.54,7487007,47.64560640604391
1063009,TSLA,2024-06-05 06:30:00,173.95,173.67,175.2,175.09,9118132,44.971094473627545
1063011,TSLA,2024-06-05 05:30:00,175.35,172.13,175.35,173.93,19051046,37.57238190173405
1063012,TSLA,2024-06-04 11:30:00,175.72,174.7,175.78,175.0,5000914,42.29303920202745
1063014,TSLA,2024-06-04 10:30:00,176.82,175.55,177.76,175.74,7685090,45.881084093919476
1063016,TSLA,2024-06-04 09:30:00,175.71,175.15,176.85,176.81,4339634,51.57517285480954
1063018,TSLA,2024-06-04 08:30:00,175.69,175.01,175.97,175.66,3925958,44.96892038772558
1063020,TSLA,2024-06-04 07:30:00,176.06,174.69,176.33,175.65,5711967,44.910103273186145
1063022,TSLA,2024-06-04 06:30:00,174.92,174.66,176.41,176.06,9392624,46.75401868495253
1063024,TSLA,2024-06-04 05:30:00,174.78,174.0,177.08,174.97,19902141,40.953360464644284
1063026,TSLA,2024-06-03 11:30:00,176.6,175.56,176.66,176.34,4033380,46.70951399365666
1063028,TSLA,2024-06-03 10:30:00,176.39,175.74,176.81,176.57,4829480,47.7230061598989
1063030,TSLA,2024-06-03 09:30:00,175.79,175.57,176.83,176.39,6348832,46.91166913123495
1063032,TSLA,2024-06-03 08:30:00,176.34,174.49,176.62,175.8,9076392,44.36445746636861
1063034,TSLA,2024-06-03 07:30:00,179.06,176.29,179.93,176.35,8866084,46.22525207577994
1063036,TSLA,2024-06-03 06:30:00,180.43,178.13,180.64,179.08,9383177,56.88368795132877
1063038,TSLA,2024-06-03 05:30:00,178.13,177.25,182.64,180.42,22517644,63.33491027554937
1063040,TSLA,2024-05-31 11:30:00,175.67,175.56,178.27,177.9,9442883,54.62511237340382
1063042,TSLA,2024-05-31 10:30:00,175.67,175.38,176.28,175.68,4355051,44.09595843609472
1063044,TSLA,2024-05-31 09:30:00,176.04,175.52,176.28,175.67,3020713,44.04331800923469
1063046,TSLA,2024-05-31 08:30:00,174.8,174.6,176.05,175.94,5493856,45.074689721177776
1063048,TSLA,2024-05-31 07:30:00,175.45,173.82,175.7,174.8,7993876,39.70973615514326
1063050,TSLA,2024-05-31 06:30:00,177.48,175.12,177.49,175.45,9981085,41.80517255417295
1063052,TSLA,2024-05-31 05:30:00,178.5,176.86,180.32,177.54,17290163,49.339564991947604
1063054,TSLA,2024-05-30 11:30:00,178.93,177.52,179.18,178.88,4670288,55.066271264555574
1063056,TSLA,2024-05-30 10:30:00,179.53,178.63,180.3,178.94,6621676,55.325045080532135
1063058,TSLA,2024-05-30 09:30:00,178.39,178.29,179.95,179.54,8086604,57.76786291893896
1063060,TSLA,2024-05-30 08:30:00,176.88,176.41,178.58,178.39,6231877,54.28573458352818
1063062,TSLA,2024-05-30 07:30:00,176.72,176.05,177.52,176.87,6309294,49.31390072234184
1063064,TSLA,2024-05-30 06:30:00,181.03,175.38,181.43,176.7,16796850,48.75320939958976
1063066,TSLA,2024-05-30 05:30:00,178.58,177.22,182.67,181.06,24520044,65.50768017603411
1063068,TSLA,2024-05-29 11:30:00,177.56,175.72,178.01,175.77,4780037,44.785050110337394
1063070,TSLA,2024-05-29 10:30:00,176.41,176.31,177.83,177.63,4984806,55.25840146086516
1063072,TSLA,2024-05-29 09:30:00,176.81,176.21,177.25,176.42,4445125,48.191992253733126
1063074,TSLA,2024-05-29 08:30:00,176.08,176.06,177.57,176.83,7077060,50.63334942369292
1063076,TSLA,2024-05-29 07:30:00,175.21,174.81,176.48,176.11,6482622,46.29477276378421
1063078,TSLA,2024-05-29 06:30:00,175.52,174.8,176.3,175.21,7461790,40.452746269511515
1063080,TSLA,2024-05-29 05:30:00,174.19,173.93,178.15,175.5,15914919,41.77514182217386
1063082,TSLA,2024-05-28 11:30:00,176.3,175.5,176.88,176.3,3926462,45.46514230335161
1063084,TSLA,2024-05-28 10:30:00,175.33,174.82,176.44,176.3,5367964,45.4705644667853
1063086,TSLA,2024-05-28 09:30:00,176.03,175.22,176.67,175.35,4456567,40.37063414424972
1063088,TSLA,2024-05-28 08:30:00,177.28,175.7,177.3,176.02,4746623,42.93987649072024
1063090,TSLA,2024-05-28 07:30:00,176.1,175.85,178.25,177.3,7788061,48.11015389792867
1063092,TSLA,2024-05-28 06:30:00,175.56,174.71,176.54,176.09,8413934,42.16353181536808
1063094,TSLA,2024-05-28 05:30:00,176.4,173.16,176.4,175.59,20924327,39.58825863678617
1063096,TSLA,2024-05-24 11:30:00,179.52,178.82,180.08,178.95,4893261,54.17500160758864
1063098,TSLA,2024-05-24 10:30:00,179.79,178.84,179.9,179.52,5147283,57.40424755049714
1063100,TSLA,2024-05-24 09:30:00,179.06,178.93,179.92,179.8,6363810,58.9579588143763
1063102,TSLA,2024-05-24 08:30:00,178.82,178.52,179.35,179.05,6496062,56.0934975036283
1063104,TSLA,2024-05-24 07:30:00,178.47,177.79,178.94,178.81,7119502,55.1923465945685
1063106,TSLA,2024-05-24 06:30:00,177.87,177.0,179.5,178.49,13171542,54.06138753738125
1063108,TSLA,2024-05-24 05:30:00,174.84,173.73,177.98,177.86,18218446,51.918923581211715
1063110,TSLA,2024-05-23 11:30:00,173.72,173.4,174.31,173.61,5600414,32.815019838416646
1063112,TSLA,2024-05-23 10:30:00,173.53,173.26,174.07,173.72,6050107,33.12421675114736
1063114,TSLA,2024-05-23 09:30:00,177.02,173.46,177.1,173.54,9540125,32.18648890181079
1063116,TSLA,2024-05-23 08:30:00,177.76,176.37,177.9,177.02,5905249,42.497915037967225
1063118,TSLA,2024-05-23 07:30:00,176.51,176.48,177.89,177.75,6365429,45.23377651964833
1063120,TSLA,2024-05-23 06:30:00,176.66,175.15,176.92,176.5,11191728,39.20253269056875
1063122,TSLA,2024-05-23 05:30:00,181.8,175.91,181.9,176.65,21873725,39.67412896659412
1063124,TSLA,2024-05-22 11:30:00,179.61,178.89,180.77,179.66,6434713,50.69588360467265
1063010,TSLA,2024-08-01 07:30:00,224.91,221.97,225.26,222.29,8433782,36.82896787062628
1063013,TSLA,2024-08-01 06:30:00,226.79,223.82,227.09,224.94,11793942,41.91379366905921
1063015,TSLA,2024-08-01 05:30:00,227.69,226.42,231.87,226.77,18080823,45.84797541337577
1063017,TSLA,2024-07-31 11:30:00,231.25,230.82,233.5,232.77,5895844,63.41130262738421
1063019,TSLA,2024-07-31 10:30:00,231.23,230.5,233.45,231.21,7847298,59.80853434029576
1063021,TSLA,2024-07-31 09:30:00,231.02,229.23,231.44,231.18,5356659,59.73992185312862
1063023,TSLA,2024-07-31 08:30:00,231.58,230.82,232.25,231.01,3882649,59.38632221347842
1063025,TSLA,2024-07-31 07:30:00,231.77,230.7,232.17,231.6,5001487,61.06145781436436
1063027,TSLA,2024-07-31 06:30:00,230.55,230.35,232.1,231.75,8043948,61.458123461721755
1063029,TSLA,2024-07-31 05:30:00,227.9,226.79,234.68,230.5,24209446,59.484138865667205
1063031,TSLA,2024-07-30 11:30:00,221.27,219.5,224.17,221.1,9759542,37.98902020774734
1063033,TSLA,2024-07-30 10:30:00,222.65,220.68,223.14,221.27,8314308,38.31992495677824
1063035,TSLA,2024-07-30 09:30:00,223.23,222.16,224.25,222.68,9011457,40.98482348611709
1063037,TSLA,2024-07-30 08:30:00,221.98,220.01,223.25,223.22,10760593,41.99136852509495
1063039,TSLA,2024-07-30 07:30:00,226.65,221.3,226.96,221.98,14860200,38.88970292517534
1063041,TSLA,2024-07-30 06:30:00,231.1,226.24,231.89,226.71,15133491,47.63341966354405
1063043,TSLA,2024-07-30 05:30:00,232.25,226.9,232.41,231.06,25410452,58.52446395813648
1063045,TSLA,2024-07-29 11:30:00,230.49,230.31,232.69,232.35,8984676,62.32796624855018
1063047,TSLA,2024-07-29 10:30:00,231.36,229.21,231.88,230.5,10459281,58.87860565637129
1063049,TSLA,2024-07-29 09:30:00,231.15,230.8,232.96,231.38,11275313,61.280738230448854
1063051,TSLA,2024-07-29 08:30:00,230.95,230.85,234.0,231.18,15967295,60.95490469854021
1063053,TSLA,2024-07-29 07:30:00,229.31,227.09,231.37,230.94,16224609,60.596788402466025
1063055,TSLA,2024-07-29 06:30:00,232.47,228.19,234.27,229.32,25476769,58.27172777403769
1063057,TSLA,2024-07-29 05:30:00,224.9,224.7,233.21,232.49,34396244,65.02943546453668
1063059,TSLA,2024-07-26 11:30:00,220.31,219.12,220.5,220.0,7264312,40.60380170490673
1063061,TSLA,2024-07-26 10:30:00,220.49,218.92,220.68,220.25,8988095,41.12120490325055
1063063,TSLA,2024-07-26 09:30:00,221.89,219.42,222.19,220.47,10964295,41.540441025650196
1063065,TSLA,2024-07-26 08:30:00,219.67,219.67,222.13,221.91,10404599,44.194713526980685
1063067,TSLA,2024-07-26 07:30:00,216.49,216.49,220.6,219.64,11219032,38.63149918188925
1063069,TSLA,2024-07-26 06:30:00,216.7,215.33,217.69,216.52,12768685,29.999240424680224
1063071,TSLA,2024-07-26 05:30:00,221.19,215.73,222.28,216.74,27441086,30.269445811038878
1063073,TSLA,2024-07-25 11:30:00,224.23,218.26,224.81,218.76,8912859,32.70361464946403
1063075,TSLA,2024-07-25 10:30:00,224.83,222.31,225.47,224.23,8290398,40.67542125812777
1063077,TSLA,2024-07-25 09:30:00,223.77,223.4,225.82,224.85,7064313,41.71265271606375
1063079,TSLA,2024-07-25 08:30:00,223.58,223.35,226.0,223.8,9460783,39.35557093377457
1063081,TSLA,2024-07-25 07:30:00,222.69,221.5,224.23,223.58,8831217,38.88956480505555
1063083,TSLA,2024-07-25 06:30:00,224.36,221.66,224.99,222.6,14959910,36.947106792277424
1063085,TSLA,2024-07-25 05:30:00,216.8,216.23,224.41,224.36,35089129,38.948129273540005
1063087,TSLA,2024-07-24 11:30:00,217.79,215.0,219.22,215.92,13397664,20.324259357054686
1063089,TSLA,2024-07-24 10:30:00,219.88,217.77,220.64,217.79,10978235,21.640643988720427
1063091,TSLA,2024-07-24 09:30:00,220.78,218.3,221.6,219.89,11358115,23.156512104097388
1063093,TSLA,2024-07-24 08:30:00,221.27,219.72,221.9,220.77,13416731,23.784856372244406
1063095,TSLA,2024-07-24 07:30:00,218.04,218.01,222.64,221.26,22114234,24.11274555786305
1063097,TSLA,2024-07-24 06:30:00,217.06,215.6,218.59,218.01,23585308,17.307864171244788
1063099,TSLA,2024-07-24 05:30:00,225.42,214.71,225.99,217.06,55216182,15.309996951305124
1063101,TSLA,2024-07-23 11:30:00,249.35,233.23,249.41,241.36,15483214,34.49717657804639
1063103,TSLA,2024-07-23 10:30:00,247.35,247.08,249.45,249.37,7888760,54.91397722847363
1063105,TSLA,2024-07-23 09:30:00,247.4,246.93,248.49,247.27,7071224,47.59586664313985
1063107,TSLA,2024-07-23 08:30:00,247.01,246.02,247.93,247.42,9078345,48.097742388436785
1063109,TSLA,2024-07-23 07:30:00,249.05,246.5,249.92,247.02,10587030,46.75015620882059
1063111,TSLA,2024-07-23 06:30:00,249.02,245.63,249.66,249.08,15158852,53.14587900665426
1063113,TSLA,2024-07-23 05:30:00,253.6,247.7,255.76,248.98,27930722,52.86414893349547
1063115,TSLA,2024-07-22 11:30:00,251.94,249.28,252.79,251.22,8031657,60.156326760177876
1063117,TSLA,2024-07-22 10:30:00,251.4,250.67,253.21,251.95,11323603,62.692804499348085
1063119,TSLA,2024-07-22 09:30:00,250.97,250.64,252.42,251.4,9536604,61.59475316242525
1063121,TSLA,2024-07-22 08:30:00,249.36,249.04,251.22,250.97,9857446,60.78256338133615
1063123,TSLA,2024-07-22 07:30:00,246.32,246.16,249.68,249.36,11133868,57.77334601398605
1063125,TSLA,2024-07-22 06:30:00,246.44,246.09,249.74,246.34,12960234,51.4893645348473
1063127,TSLA,2024-07-22 05:30:00,244.21,243.75,251.57,246.39,30723324,51.60379335632488
1063129,TSLA,2024-07-19 11:30:00,240.57,238.0,240.74,239.5,6137388,33.18954187771378
1063131,TSLA,2024-07-19 10:30:00,239.18,238.38,241.2,240.56,6911011,35.035313246844794
1063133,TSLA,2024-07-19 09:30:00,239.27,238.55,240.62,239.17,7692997,30.471915130762667
1063135,TSLA,2024-07-19 08:30:00,238.92,236.83,239.37,239.27,9248368,30.61114045221025
1063137,TSLA,2024-07-19 07:30:00,240.26,238.28,241.3,238.96,12815012,29.715189656004085
1063139,TSLA,2024-07-19 06:30:00,241.79,240.12,244.35,240.28,14432637,31.262108099271032
1063141,TSLA,2024-07-19 05:30:00,247.79,241.7,249.01,241.79,24479585,33.032527851549574
1063143,TSLA,2024-07-18 11:30:00,248.59,247.78,252.49,250.01,10206959,45.71702789489994
1063145,TSLA,2024-07-18 10:30:00,250.76,247.44,251.08,248.61,14958921,42.32202394068056
1063147,TSLA,2024-07-18 09:30:00,255.98,250.74,256.43,250.77,10669932,46.34703265617843
1063149,TSLA,2024-07-18 08:30:00,253.89,253.75,257.14,255.96,11649640,58.34682536576222
1063151,TSLA,2024-07-18 07:30:00,253.53,251.62,254.96,253.91,12001559,54.124393594992746
1063153,TSLA,2024-07-18 06:30:00,254.4,250.33,255.6,253.53,18828846,53.335213612917535
1063155,TSLA,2024-07-18 05:30:00,251.09,247.2,255.65,254.39,27643490,55.27188475301471
1063157,TSLA,2024-07-17 11:30:00,248.8,246.84,255.0,248.19,8109925,41.485886485501545
1063159,TSLA,2024-07-17 10:30:00,248.02,246.18,249.21,248.89,11015783,42.82718680823216
1063126,TSLA,2024-05-22 10:30:00,178.17,178.12,179.75,179.61,6866229,50.48985055698517
1063128,TSLA,2024-05-22 09:30:00,179.67,178.14,179.99,178.19,9000324,44.582018803555926
1063130,TSLA,2024-05-22 08:30:00,180.84,179.55,180.9,179.67,8796918,50.20104824847083
1063132,TSLA,2024-05-22 07:30:00,180.46,180.26,181.1,180.83,9844521,55.09949802394348
1063134,TSLA,2024-05-22 06:30:00,181.11,180.38,182.2,180.48,13024212,53.85944116965535
1063136,TSLA,2024-05-22 05:30:00,182.85,180.4,183.8,181.11,25694373,56.365502321637244
1063138,TSLA,2024-05-21 11:30:00,184.77,184.64,187.42,185.95,11579943,82.7913503604234
1063140,TSLA,2024-05-21 10:30:00,184.41,184.36,186.55,184.77,17901454,80.81490968645141
1063142,TSLA,2024-05-21 09:30:00,181.64,181.57,185.52,184.41,19243028,80.19416615352463
1063144,TSLA,2024-05-21 08:30:00,181.86,180.54,182.2,181.65,10506100,74.46674155940215
1063146,TSLA,2024-05-21 07:30:00,178.89,178.13,182.17,181.85,15054311,75.89814089010612
1063148,TSLA,2024-05-21 06:30:00,178.14,177.77,179.21,178.9,10484891,67.62600247048493
1063150,TSLA,2024-05-21 05:30:00,175.51,174.71,179.69,178.13,23774940,64.80707852951426
1063152,TSLA,2024-05-20 11:30:00,174.9,174.47,175.03,174.95,4270797,47.82395881941827
1063154,TSLA,2024-05-20 10:30:00,174.27,174.16,174.93,174.91,4155758,47.537496115043155
1063156,TSLA,2024-05-20 09:30:00,174.25,173.52,175.44,174.26,5244835,42.99930757784691
1063158,TSLA,2024-05-20 08:30:00,174.08,173.88,175.25,174.25,5823014,42.899984120382804
1063160,TSLA,2024-05-20 07:30:00,174.34,173.6,174.89,174.09,7828224,41.89059449958726
1063162,TSLA,2024-05-20 06:30:00,174.73,174.06,175.75,174.36,9879615,43.042074491396825
1063164,TSLA,2024-05-20 05:30:00,177.56,173.82,177.75,174.74,21397027,44.61324510087887
1063167,TSLA,2024-07-17 06:30:00,251.08,248.7,254.74,249.98,18786295,42.4375266816183
1063169,TSLA,2024-07-17 05:30:00,252.73,250.34,258.47,251.01,32632514,44.079416866751295
1063171,TSLA,2024-07-16 11:30:00,255.98,255.65,257.38,256.98,8819261,55.22521179029349
1063173,TSLA,2024-07-16 10:30:00,256.42,254.95,257.48,255.99,13081125,53.469234992432106
1063175,TSLA,2024-07-16 09:30:00,254.51,254.26,257.0,256.44,14096205,54.34106784453122
1063177,TSLA,2024-07-16 08:30:00,250.72,249.92,255.1,254.53,12278274,51.30823749518985
1063179,TSLA,2024-07-16 07:30:00,251.93,249.9,254.15,250.72,15286416,44.715601905585125
1063181,TSLA,2024-07-16 06:30:00,247.72,247.45,253.13,251.89,18958344,46.45392036556773
1063183,TSLA,2024-07-16 05:30:00,255.31,245.8,258.62,247.69,38647367,38.76276119538707
1063185,TSLA,2024-07-15 11:30:00,255.65,251.73,255.79,252.64,18754794,45.73005758664547
1063187,TSLA,2024-07-15 10:30:00,259.41,255.4,259.69,255.6,14120625,50.62744689346936
1063189,TSLA,2024-07-15 09:30:00,260.5,258.48,261.1,259.4,10406088,57.776499655112936
1063191,TSLA,2024-07-15 08:30:00,259.91,259.06,261.87,260.55,13161743,60.08751855884721
1063193,TSLA,2024-07-15 07:30:00,261.97,257.5,263.22,259.89,18239508,59.24551033180912
1063195,TSLA,2024-07-15 06:30:00,264.19,261.36,265.6,261.98,21171144,63.03549666921921
1063197,TSLA,2024-07-15 05:30:00,255.97,252.86,264.99,264.23,42796128,67.2006849798833
1063199,TSLA,2024-07-12 11:30:00,250.33,242.79,250.81,248.46,11619737,43.758504351132466
1063201,TSLA,2024-07-12 10:30:00,250.95,249.05,251.02,250.35,10101598,47.41369155231727
